cycles,time,current,voltage,temp,index,soc,soh
3,1.9574,5.40108,3.45939,32.4106,1186,17.68,99.24
3,1.9574,5.40108,3.45939,32.4174,1187,18.39,99.24
3,2.04092,5.40089,3.46247,32.4174,1188,18.39,99.24
3,2.04093,5.40089,3.46247,32.4586,1189,19.11,99.24
3,2.12433,5.40042,3.46519,32.4283,1190,19.12,99.24
3,2.2077,5.40147,3.46773,32.4283,1191,19.85,99.24
3,2.2077,5.40147,3.46773,32.4676,1192,20.61,99.24
3,2.29108,5.39968,3.47,32.5297,1193,20.61,99.24
3,2.37447,5.39917,3.47246,32.5611,1194,21.37,99.24
3,2.45786,5.39948,3.47449,32.6285,1195,22.13,99.24
3,2.54122,5.40104,3.47662,32.6253,1196,22.89,99.24
3,2.62456,5.39977,3.47866,32.6253,1197,23.64,99.24
3,2.62456,5.39977,3.47866,32.6249,1198,24.38,99.24
3,2.7079,5.40012,3.48064,32.7439,1199,24.38,99.24
3,2.79141,5.39938,3.48239,32.7439,1200,25.14,99.24
3,2.79142,5.39938,3.48239,32.6904,1201,25.88,99.24
3,2.87483,5.40021,3.48429,32.7396,1202,25.87,99.24
3,2.9582,5.39772,3.48595,32.7396,1203,26.62,99.24
3,2.9582,5.39772,3.48595,32.7919,1204,27.35,99.24
3,3.04166,5.39851,3.48779,32.8302,1205,27.36,99.24
3,3.12509,5.40183,3.48949,32.8302,1206,28.11,99.24
3,3.12509,5.40183,3.48949,32.8704,1207,28.85,99.24
3,3.2086,5.40059,3.49105,32.8672,1208,28.86,99.24
3,3.29214,5.39909,3.49266,32.894,1209,29.59,99.24
3,3.37554,5.39947,3.49434,32.894,1210,30.33,99.24
3,3.37555,5.39947,3.49434,32.9322,1211,31.06,99.24
3,3.45905,5.39971,3.49603,32.9917,1212,31.07,99.24
3,3.54243,5.40066,3.49741,33.0378,1213,31.82,99.24
3,3.62595,5.39922,3.49896,33.0378,1214,32.56,99.24
3,3.62596,5.39922,3.49896,33.0619,1215,33.29,99.24
3,3.70944,5.39936,3.50041,33.0619,1216,33.29,99.24
3,3.70944,5.39936,3.50041,33.0607,1217,34.02,99.24
3,3.79291,5.40057,3.50206,33.0607,1218,34.02,99.24
3,3.79292,5.40057,3.50206,33.1282,1219,34.76,99.24
3,3.87633,5.40018,3.50351,33.1282,1220,34.77,99.24
3,3.87633,5.40018,3.50351,33.1452,1221,35.50,99.24
3,3.95978,5.40049,3.50522,33.1452,1222,35.50,99.24
3,3.95978,5.40049,3.50522,33.1692,1223,36.24,99.24
3,4.04324,5.39935,3.50662,33.2223,1224,36.25,99.24
3,4.12658,5.39941,3.50814,33.2402,1225,36.98,99.24
3,4.21004,5.39999,3.50963,33.2754,1226,37.72,99.24
3,4.29356,5.40018,3.51085,33.3136,1227,38.46,99.24
3,4.37698,5.39989,3.51267,33.3136,1228,39.19,99.24
3,4.37699,5.39989,3.51267,33.3628,1229,39.93,99.24
3,4.46044,5.40052,3.51406,33.3437,1230,39.94,99.24
3,4.54387,5.40028,3.5156,33.3437,1231,40.66,99.24
3,4.54387,5.40028,3.5156,33.417,1232,41.39,99.24
3,4.62738,5.39972,3.51704,33.417,1233,41.41,99.24
3,4.62738,5.39972,3.51704,33.429,1234,42.14,99.24
3,4.71086,5.39909,3.51861,33.429,1235,42.14,99.24
3,4.71086,5.39909,3.51861,33.458,1236,42.87,99.24
3,4.79436,5.39872,3.52003,33.458,1237,42.88,99.24
3,4.79436,5.39872,3.52003,33.4918,1238,43.61,99.24
3,4.8778,5.40006,3.52161,33.4918,1239,43.61,99.24
3,4.8778,5.40006,3.52161,33.5502,1240,44.35,99.24
3,4.96127,5.39926,3.52318,33.5472,1241,44.36,99.24
3,5.04472,5.40045,3.52478,33.5472,1242,45.09,99.24
3,5.04472,5.40045,3.52478,33.5912,1243,45.83,99.24
3,5.1282,5.40019,3.52629,33.5912,1244,45.84,99.24
3,5.1282,5.40019,3.52629,33.6282,1245,46.57,99.24
3,5.21162,5.4002,3.5278,33.6282,1246,46.57,99.24
3,5.21162,5.4002,3.5278,33.6674,1247,47.30,99.24
3,5.29512,5.4003,3.52936,33.6685,1248,47.31,99.24
3,5.37864,5.40002,3.53104,33.7346,1249,48.05,99.24
3,5.46206,5.40091,3.53263,33.7346,1250,48.80,99.24
3,5.46206,5.40091,3.53263,33.7589,1251,49.53,99.24
3,5.54548,5.40002,3.53424,33.7494,1252,49.53,99.24
3,5.62895,5.40057,3.5359,33.7606,1253,50.26,99.24
3,5.71247,5.39958,3.53739,33.7606,1254,51.00,99.24
3,5.71247,5.39958,3.53739,33.883,1255,51.73,99.24
3,5.79594,5.40048,3.53915,33.8337,1256,51.76,99.24
3,5.87937,5.4,3.54083,33.8337,1257,52.49,99.24
3,5.87937,5.4,3.54083,33.8558,1258,53.22,99.24
3,5.96282,5.39961,3.54254,33.8529,1259,53.22,99.24
3,6.04619,5.39975,3.54443,33.925,1260,53.96,99.24
3,6.1296,5.40035,3.54591,33.9609,1261,54.71,99.24
3,6.21312,5.40087,3.54777,34.0302,1262,55.45,99.24
3,6.29665,5.40004,3.54932,34.0563,1263,56.21,99.24
3,6.38002,5.3998,3.55126,34.0259,1264,56.94,99.24
3,6.4635,5.40042,3.55294,34.0259,1265,57.68,99.24
3,6.4635,5.40042,3.55294,34.1194,1266,58.41,99.24
3,6.54686,5.40032,3.55487,34.1194,1267,58.43,99.24
3,6.54686,5.40032,3.55487,34.08,1268,59.17,99.24
3,6.6304,5.39919,3.55656,34.08,1269,59.16,99.24
3,6.6304,5.39919,3.55656,34.1393,1270,59.90,99.24
3,6.71391,5.40039,3.55838,34.2084,1271,59.91,99.24
3,6.79727,5.3997,3.56045,34.2084,1272,60.67,99.24
3,6.79727,5.3997,3.56045,34.1692,1273,61.41,99.24
3,6.88075,5.40132,3.56208,34.2966,1274,61.40,99.24
3,6.96412,5.40047,3.5639,34.2966,1275,62.16,99.24
3,6.96412,5.40047,3.5639,34.2654,1276,62.90,99.24
3,7.04765,5.40011,3.56597,34.2654,1277,62.89,99.24
3,7.04765,5.40011,3.56597,34.3055,1278,63.64,99.24
3,7.13111,5.40005,3.56778,34.3224,1279,63.65,99.24
3,7.21461,5.3988,3.56975,34.3906,1280,64.39,99.24
3,7.29811,5.39939,3.57163,34.4599,1281,65.14,99.24
3,7.38164,5.39976,3.5735,34.4204,1282,65.90,99.24
3,7.46504,5.40048,3.5754,34.4204,1283,66.63,99.24
3,7.46504,5.40048,3.5754,34.5099,1284,67.37,99.24
3,7.54852,5.39928,3.57737,34.5099,1285,67.39,99.24
3,7.54852,5.39928,3.57737,34.4715,1286,68.13,99.24
3,7.63187,5.39963,3.57919,34.5479,1287,68.12,99.24
3,7.71524,5.40063,3.58123,34.5479,1288,68.88,99.24
3,7.71524,5.40063,3.58123,34.563,1289,69.62,99.24
3,7.79866,5.39999,3.583,34.6137,1290,69.63,99.24
3,7.88201,5.39992,3.58477,34.6137,1291,70.37,99.24
3,7.88201,5.39992,3.58477,34.6238,1292,70.92,99.24
3,7.96539,5.399,3.58661,34.6637,1293,70.92,99.24
3,8.0488,5.4,3.58837,34.6907,1294,71.40,99.24
3,8.13214,5.40097,3.59005,34.7669,1295,71.88,99.24
3,8.21556,5.40018,3.59184,34.7359,1296,72.36,99.24
3,8.29903,5.40095,3.59348,34.7877,1297,72.85,99.24
3,8.38256,5.39972,3.59498,34.7484,1298,73.32,99.24
3,8.46594,5.39947,3.59641,34.7484,1299,73.74,99.24
3,8.46594,5.39947,3.59641,34.8458,1300,74.13,99.24
3,8.54929,5.39984,3.59806,34.8458,1301,74.16,99.24
3,8.54929,5.39984,3.59806,34.8348,1302,74.56,99.24
3,8.63275,5.39969,3.59963,34.8348,1303,74.56,99.24
3,8.63276,5.39969,3.59963,34.8447,1304,74.95,99.24
3,8.65265,5.40031,3.60005,34.8447,1305,74.96,99.24
3,8.65718,1.51715,3.52723,34.8447,1306,75.05,99.24
3,8.65776,2.27669,3.5393,34.8447,1307,73.73,99.24
3,8.65799,2.96092,3.55052,34.8447,1308,69.19,99.24
3,8.65828,3.7112,3.56312,34.8447,1309,67.85,99.24
3,8.65889,4.38855,3.57828,34.8447,1310,69.87,99.24
3,8.65933,4.60245,3.59095,34.8447,1311,71.88,99.24
3,8.74285,5.40358,3.60016,34.8447,1312,72.85,99.24
3,8.74285,5.40358,3.60016,34.9299,1313,75.43,99.24
3,8.82622,5.31685,3.60036,34.9768,1314,75.46,99.24
3,8.90392,5.25438,3.60025,34.9768,1315,75.93,99.24
3,8.90392,5.25438,3.60025,34.9556,1316,76.23,99.24
3,8.98833,0,3.46521,34.9556,1317,76.24,99.24
3,8.98833,0,3.46521,34.9536,1318,80.70,99.24
3,9.07173,0,3.44414,34.9536,1319,80.70,99.24
3,9.07173,0,3.44414,35.0687,1320,80.07,99.24
3,9.155,0,3.42957,34.9805,1321,80.10,99.24
3,9.23841,0,3.41805,34.9805,1322,79.67,99.24
3,9.23841,0,3.41805,34.9817,1323,79.37,99.24
3,9.32171,0,3.40811,34.9817,1324,79.37,99.24
3,9.32171,0,3.40811,34.8984,1325,79.12,99.24
3,9.40506,0,3.39927,34.9199,1326,79.10,99.24
3,9.48831,0,3.3918,34.8507,1327,78.90,99.24
3,9.57169,0,3.38554,34.8507,1328,78.72,99.24
3,9.57169,0,3.38554,34.8038,1329,78.59,99.24
3,9.65505,0,3.38031,34.8038,1330,78.58,99.24
3,9.65505,0,3.38031,34.7407,1331,78.50,99.24
3,9.73831,0,3.37602,34.6745,1332,78.48,99.24
3,9.82179,0,3.37245,34.6745,1333,78.41,99.24
3,9.82179,0,3.37245,34.5595,1334,78.38,99.24
3,9.90495,0,3.36959,34.4938,1335,78.35,99.24
3,9.90511,0,3.36959,34.4938,1336,78.33,99.24
3,9.91896,-0.000229749,3.30657,34.4938,1337,78.33,99.24
3,10.0028,0.999914,3.39217,34.4938,1338,76.18,99.24
3,10.0028,0.999914,3.39217,34.4406,1339,78.69,99.24
3,10.0862,0.999843,3.3947,34.4406,1340,78.65,99.24
3,10.0862,0.999843,3.3947,34.4047,1341,79.07,99.24
3,10.1696,0.999809,3.39642,34.4047,1342,79.05,99.24
3,10.1696,0.999809,3.39642,34.3797,1343,79.44,99.24
3,10.2529,1.00018,3.39771,34.2905,1344,79.42,99.24
3,10.3362,1.00025,3.39901,34.2905,1345,79.74,99.24
3,10.3362,1.00025,3.39901,34.1864,1346,80.12,99.24
3,10.4196,0.99995,3.39991,34.1544,1347,80.05,99.24
3,10.5028,1.00013,3.40064,34.1354,1348,80.40,99.24
3,10.5863,0.999986,3.40159,34.1354,1349,80.56,99.24
3,10.5863,0.999986,3.40159,34.0383,1350,80.68,99.24
3,10.6696,1.00015,3.40239,33.9894,1351,80.67,99.24
3,10.7529,1.00024,3.40288,33.9104,1352,80.78,99.24
3,10.8362,1.00012,3.40352,33.9165,1353,80.87,99.24
3,10.9194,1.0002,3.40404,33.9165,1354,80.99,99.24
3,10.9194,1.0002,3.40404,33.7922,1355,81.10,99.24
3,11.0027,0.999844,3.40492,33.7922,1356,81.08,99.24
3,11.0027,0.999844,3.40492,33.7732,1357,81.20,99.24
3,11.0861,0.999926,3.40557,33.7001,1358,81.20,99.24
3,11.1695,1.00019,3.40606,33.662,1359,81.30,99.24
3,11.2528,0.999902,3.40654,33.6129,1360,81.41,99.24
3,11.3361,1.00011,3.40737,33.6129,1361,81.51,99.24
3,11.3361,1.00011,3.40737,33.5548,1362,81.63,99.24
3,11.4196,1.00012,3.40785,33.5287,1363,81.62,99.24
3,11.5028,0.999993,3.40853,33.4936,1364,81.72,99.24
3,11.5862,0.999783,3.40907,33.4936,1365,81.83,99.24
3,11.5862,0.999783,3.40907,33.4134,1366,81.94,99.24
3,11.6694,0.999997,3.40965,33.367,1367,81.93,99.24
3,11.7529,0.999855,3.41041,33.367,1368,82.03,99.24
3,11.7529,0.999855,3.41041,33.2928,1369,82.15,99.24
3,11.8361,1.00009,3.41108,33.2939,1370,82.14,99.24
3,11.9196,1.00007,3.41154,33.2459,1371,82.26,99.24
3,12.0029,0.999721,3.41233,33.2108,1372,82.36,99.24
3,12.0862,0.999972,3.41296,33.1366,1373,82.47,99.24
3,12.1696,1.00012,3.41352,33.1427,1374,82.57,99.24
3,12.2528,1.00011,3.41417,33.1427,1375,82.69,99.24
3,12.2528,1.00011,3.41417,33.0723,1376,82.80,99.24
3,12.3361,0.999895,3.41492,33.0522,1377,82.79,99.24
3,12.4196,1.00015,3.41548,33.0522,1378,82.90,99.24
3,12.4196,1.00015,3.41548,33.0122,1379,83.02,99.24
3,12.5028,0.999785,3.41614,33.0122,1380,83.01,99.24
3,12.5028,0.999785,3.41614,32.9427,1381,83.12,99.24
3,12.5862,1.00005,3.41681,32.9459,1382,83.11,99.24
3,12.6695,0.999848,3.41752,32.9459,1383,83.23,99.24
3,12.6695,0.999848,3.41752,32.9068,1384,83.35,99.24
3,12.753,1.00005,3.41835,32.9068,1385,83.34,99.24
3,12.753,1.00005,3.41835,32.8295,1386,83.46,99.24
3,12.8362,0.999824,3.41897,32.8394,1387,83.45,99.24
3,12.9195,0.999967,3.41968,32.8394,1388,83.56,99.24
3,12.9195,0.999967,3.41968,32.7832,1389,83.68,99.24
3,13.0027,0.999876,3.4202,32.7481,1390,83.67,99.24
3,13.0861,0.999858,3.42104,32.7481,1391,83.78,99.24
3,13.0861,0.999858,3.42104,32.728,1392,83.90,99.24
3,13.1694,0.999907,3.42161,32.728,1393,83.89,99.24
3,13.1694,0.999907,3.42161,32.7032,1394,84.01,99.24
3,13.2529,1.0001,3.42236,32.6691,1395,84.00,99.24
3,13.3362,1.00017,3.42316,32.6691,1396,84.12,99.24
3,13.3362,1.00017,3.42316,32.6419,1397,84.24,99.24
3,13.4195,1.00025,3.42389,32.6341,1398,84.23,99.24
3,13.5029,1.00015,3.42461,32.6341,1399,84.35,99.24
3,13.5029,1.00015,3.42461,32.5342,1400,84.47,99.24
3,13.5863,0.999819,3.42524,32.5342,1401,84.45,99.24
3,13.5863,0.999819,3.42524,32.5192,1402,84.56,99.24
3,13.6696,1.00027,3.42606,32.5192,1403,84.56,99.24
3,13.6696,1.00027,3.42606,32.5524,1404,84.68,99.24
3,13.7528,0.999793,3.42686,32.5524,1405,84.69,99.24
3,13.7528,0.999793,3.42686,32.5194,1406,84.81,99.24
3,13.8362,0.999967,3.42762,32.5194,1407,84.80,99.24
3,13.8362,0.999967,3.42762,32.451,1408,84.92,99.24
3,13.9195,0.999877,3.42828,32.451,1409,84.91,99.24
3,13.9195,0.999877,3.42828,32.4227,1410,85.03,99.24
3,14.0028,1.00013,3.42915,32.4217,1411,85.02,99.24
3,14.0861,0.999854,3.43005,32.4217,1412,85.14,99.24
3,14.0861,0.999854,3.43005,32.3875,1413,85.27,99.24
3,14.1696,0.999793,3.43078,32.3875,1414,85.26,99.24
3,14.1696,0.999793,3.43078,32.3485,1415,85.38,99.24
3,14.2527,1.00028,3.43149,32.3485,1416,85.37,99.24
3,14.2527,1.00028,3.43149,32.3394,1417,85.49,99.24
3,14.3361,1.00016,3.4323,32.3012,1418,85.49,99.24
3,14.4195,0.999778,3.4332,32.3054,1419,85.60,99.24
3,14.5028,0.999799,3.43406,32.2629,1420,85.73,99.24
3,14.5863,0.999833,3.43511,32.2501,1421,85.84,99.24
3,14.6696,1.00023,3.43611,32.2501,1422,85.97,99.24
3,14.6696,1.00023,3.43611,32.2037,1423,86.10,99.24
3,14.7528,0.99981,3.43688,32.2037,1424,86.09,99.24
3,14.7528,0.99981,3.43688,32.2109,1425,86.21,99.24
3,14.8361,1,3.43768,32.2109,1426,86.21,99.24
3,14.8361,1,3.43768,32.1414,1427,86.33,99.24
3,14.9196,0.999978,3.43882,32.1414,1428,86.32,99.24
3,14.9196,0.999978,3.43882,32.1543,1429,86.45,99.24
3,15.0029,1.00021,3.43983,32.1543,1430,86.46,99.24
3,15.0029,1.00021,3.43983,32.1263,1431,86.58,99.24
3,15.0861,0.999895,3.44065,32.094,1432,86.58,99.24
3,15.1695,0.99979,3.4418,32.094,1433,86.70,99.24
3,15.1695,0.99979,3.4418,32.1235,1434,86.83,99.24
3,15.2528,1.00018,3.44294,32.1235,1435,86.83,99.24
3,15.2528,1.00018,3.44294,32.0873,1436,86.97,99.24
3,15.3362,0.999901,3.44379,32.0723,1437,86.96,99.24
3,15.4195,1,3.44506,32.0571,1438,87.08,99.24
3,15.5028,1.00008,3.44613,32.0571,1439,87.22,99.24
3,15.5028,1.00008,3.44613,31.9775,1440,87.35,99.24
3,15.5861,1,3.44738,31.9775,1441,87.33,99.24
3,15.5861,1,3.44738,32.0474,1442,87.47,99.24
3,15.6695,1.00014,3.44869,32.0474,1443,87.48,99.24
3,15.6695,1.00014,3.44869,32.0151,1444,87.62,99.24
3,15.7528,0.999957,3.44991,32.0151,1445,87.61,99.24
3,15.7528,0.999957,3.44991,31.9588,1446,87.75,99.24
3,15.8361,1.00009,3.45134,31.9627,1447,87.74,99.24
3,15.9195,1.00003,3.45289,31.9588,1448,87.88,99.24
3,16.0027,1.00017,3.4542,31.9234,1449,88.03,99.24
3,16.0862,1.00019,3.45563,31.9144,1450,88.16,99.24
3,16.1695,0.999844,3.45717,31.9144,1451,88.31,99.24
3,16.1695,0.999844,3.45717,31.9015,1452,88.45,99.24
3,16.2529,0.9999,3.45895,31.8532,1453,88.45,99.24
3,16.3363,1.00006,3.46063,31.8372,1454,88.60,99.24
3,16.4195,1.00018,3.46244,31.8802,1455,88.75,99.24
3,16.5029,1.00001,3.46445,31.8802,1456,88.91,99.24
3,16.5029,1.00001,3.46445,31.7856,1457,89.08,99.24
3,16.5862,1.00004,3.46629,31.7755,1458,89.06,99.24
3,16.6695,1.00016,3.46838,31.8029,1459,89.21,99.24
3,16.7528,0.999895,3.47063,31.8029,1460,89.39,99.24
3,16.7528,0.999895,3.47063,31.8081,1461,89.56,99.24
3,16.8361,1.00021,3.47299,31.8081,1462,89.56,99.24
3,16.8361,1.00021,3.47299,31.7303,1463,89.74,99.24
3,16.9194,0.999911,3.47533,31.7688,1464,89.72,99.24
3,17.0027,1.00012,3.47796,31.7688,1465,89.90,99.24
3,17.0027,1.00012,3.47796,31.7336,1466,90.09,99.24
3,17.0862,0.999902,3.48059,31.7415,1467,90.08,99.24
3,17.1695,0.999943,3.48366,31.6971,1468,90.27,99.24
3,17.2528,1.00001,3.48652,31.6971,1469,90.47,99.24
3,17.2528,1.00001,3.48652,31.7285,1470,90.66,99.24
3,17.3361,0.999869,3.48988,31.672,1471,90.67,99.24
3,17.4195,1.00009,3.49326,31.672,1472,90.87,99.24
3,17.4195,1.00009,3.49326,31.6794,1473,91.08,99.24
3,17.5027,0.99998,3.49707,31.6551,1474,91.08,99.24
3,17.5861,1.0001,3.5011,31.6551,1475,91.31,99.24
3,17.5861,1.0001,3.5011,31.6522,1476,91.54,99.24
3,17.6695,0.999843,3.50536,31.6522,1477,91.54,99.24
3,17.6695,0.999843,3.50536,31.5784,1478,91.79,99.24
3,17.7529,0.999969,3.50987,31.5784,1479,91.77,99.24
3,17.7529,0.999969,3.50987,31.6119,1480,92.03,99.24
3,17.8361,1.00013,3.51459,31.5835,1481,92.03,99.24
3,17.9195,0.999906,3.5198,31.6219,1482,92.29,99.24
3,18.0028,0.999949,3.52531,31.6219,1483,92.57,99.24
3,18.0028,0.999949,3.52531,31.519,1484,92.86,99.24
3,18.0861,0.999999,3.5315,31.5353,1485,92.84,99.24
3,18.1696,1.00012,3.53787,31.5353,1486,93.16,99.24
3,18.1696,1.00012,3.53787,31.5382,1487,93.48,99.24
3,18.2528,0.999791,3.54491,31.5252,1488,93.48,99.24
3,18.3362,0.999796,3.55255,31.5252,1489,93.82,99.24
3,18.3362,0.999796,3.55255,31.5922,1490,94.09,99.24
3,18.4195,0.999838,3.56072,31.5922,1491,94.13,99.24
3,18.4195,0.999838,3.56072,31.5345,1492,94.41,99.24
3,18.5028,0.999853,3.5697,31.5345,1493,94.38,99.24
3,18.5029,0.999853,3.5697,31.5063,1494,94.69,99.24
3,18.5861,1.00018,3.5795,31.486,1495,94.67,99.24
3,18.6694,1.00014,3.59018,31.4662,1496,94.99,99.24
3,18.7527,0.983613,3.60044,31.5539,1497,95.34,99.24
3,18.8361,0.752097,3.60029,31.5539,1498,95.72,99.24
3,18.8361,0.752097,3.60029,31.4761,1499,95.65,99.24
3,18.9195,0.660803,3.60035,31.4964,1500,95.62,99.24
3,19.0027,0.604336,3.60035,31.4964,1501,95.63,99.24
3,19.0027,0.604336,3.60035,31.4865,1502,95.65,99.24
3,19.0861,0.562351,3.60041,31.5029,1503,95.65,99.24
3,19.1695,0.518629,3.60016,31.5029,1504,95.68,99.24
3,19.1695,0.518629,3.60016,31.4511,1505,95.70,99.24
3,19.2528,0.493815,3.60033,31.4511,1506,95.67,99.24
3,19.2528,0.493815,3.60033,31.4412,1507,95.71,99.24
3,19.3361,0.466359,3.60037,31.4553,1508,95.71,99.24
3,19.4195,0.4411,3.60022,31.4553,1509,95.75,99.24
3,19.4195,0.4411,3.60022,31.4937,1510,95.78,99.24
3,19.5028,0.419557,3.60032,31.4937,1511,95.80,99.24
3,19.5028,0.419557,3.60032,31.4252,1512,95.83,99.24
3,19.5861,0.399083,3.60015,31.41,1513,95.80,99.24
3,19.6694,0.376749,3.6002,31.3595,1514,95.82,99.24
3,19.7528,0.359133,3.60003,31.3536,1515,95.83,99.24
3,19.8361,0.34862,3.60026,31.3466,1516,95.86,99.24
3,19.9194,0.330775,3.60006,31.3426,1517,95.91,99.24
3,20.0028,0.319405,3.60009,31.3426,1518,95.94,99.24
3,20.0028,0.319405,3.60009,31.3313,1519,95.98,99.24
3,20.0861,0.308238,3.60025,31.3313,1520,95.97,99.24
3,20.0861,0.308238,3.60025,31.2809,1521,96.01,99.24
3,20.1694,0.295675,3.60013,31.2971,1522,95.99,99.24
3,20.2528,0.287495,3.60023,31.2504,1523,96.03,99.24
3,20.3361,0.278252,3.6003,31.2971,1524,96.05,99.24
3,20.4195,0.264413,3.60022,31.2971,1525,96.12,99.24
3,20.4195,0.264413,3.60022,31.2314,1526,96.16,99.24
3,20.5028,0.258754,3.60028,31.206,1527,96.12,99.24
3,20.5862,0.247626,3.60021,31.1859,1528,96.16,99.24
3,20.6695,0.24195,3.60028,31.1606,1529,96.18,99.24
3,20.7528,0.235442,3.60032,31.174,1530,96.22,99.24
3,20.8361,0.225241,3.60013,31.1498,1531,96.27,99.24
3,20.9194,0.217786,3.60015,31.1519,1532,96.29,99.24
3,21.0028,0.21352,3.60019,31.1328,1533,96.33,99.24
3,21.0861,0.206846,3.6001,31.1328,1534,96.37,99.24
3,21.0861,0.206846,3.6001,31.0914,1535,96.41,99.24
3,21.1694,0.200773,3.60013,31.0914,1536,96.38,99.24
3,21.1694,0.200773,3.60013,31.1077,1537,96.43,99.24
3,21.2527,0.196838,3.60021,31.1077,1538,96.44,99.24
3,21.2527,0.196838,3.60021,31.1077,1539,96.48,99.24
3,21.3361,0.189634,3.60011,31.1077,1540,96.48,99.24
3,21.3361,0.189634,3.60011,31.0298,1541,96.52,99.24
3,21.4194,0.183568,3.59996,31.0298,1542,96.48,99.24
3,21.4194,0.183568,3.59996,31.0207,1543,96.52,99.24
3,21.5028,0.183568,3.60009,31.0138,1544,96.51,99.24
3,21.5861,0.177693,3.60016,31.0048,1545,96.56,99.24
3,21.6695,0.178043,3.60023,31.0008,1546,96.60,99.24
3,21.7528,0.167718,3.60019,31.0008,1547,96.65,99.24
3,21.7528,0.167718,3.60019,31.0031,1548,96.68,99.24
3,21.8361,0.161827,3.59993,31.0112,1549,96.69,99.24
3,21.9195,0.161832,3.60004,31.0192,1550,96.72,99.24
3,22.0028,0.155927,3.59998,31.0192,1551,96.78,99.24
3,22.0028,0.155927,3.59998,30.9476,1552,96.82,99.24
3,22.0861,0.155886,3.60013,30.9476,1553,96.78,99.24
3,22.0861,0.155886,3.60013,30.9407,1554,96.83,99.24
3,22.1694,0.15064,3.60019,30.9569,1555,96.83,99.24
3,22.2528,0.146253,3.60013,30.8872,1556,96.88,99.24
3,22.3361,0.142964,3.60002,30.9175,1557,96.89,99.24
3,22.4195,0.146607,3.60021,30.8731,1558,96.94,99.24
3,22.5028,0.13726,3.60012,30.8702,1559,96.97,99.24
3,22.5861,0.137281,3.60022,30.8702,1560,97.01,99.24
3,22.5861,0.137281,3.60022,30.8378,1561,97.06,99.24
3,22.6695,0.131194,3.60014,30.8774,1562,97.04,99.24
3,22.7528,0.131206,3.60019,30.8614,1563,97.10,99.24
3,22.8361,0.125916,3.60013,30.8806,1564,97.14,99.24
3,22.9194,0.125931,3.60014,30.8311,1565,97.19,99.24
3,23.0028,0.120665,3.6001,30.8311,1566,97.21,99.24
3,23.0028,0.120665,3.6001,30.7908,1567,97.25,99.24
3,23.0861,0.120663,3.60011,30.7908,1568,97.23,99.24
3,23.0861,0.120663,3.60011,30.8168,1569,97.28,99.24
3,23.1694,0.12067,3.6002,30.7602,1570,97.29,99.24
3,23.2527,0.115185,3.60008,30.7602,1571,97.31,99.24
3,23.2527,0.115185,3.60008,30.7804,1572,97.35,99.24
3,23.3361,0.115185,3.60014,30.7449,1573,97.36,99.24
3,23.4194,0.111703,3.6,30.736,1574,97.39,99.24
3,23.5028,0.111503,3.59997,30.736,1575,97.42,99.24
3,23.5028,0.111503,3.59997,30.7541,1576,97.47,99.24
3,23.5861,0.111496,3.60017,30.7541,1577,97.47,99.24
3,23.5861,0.111496,3.60017,30.728,1578,97.53,99.24
3,23.6695,0.105861,3.6001,30.7169,1579,97.51,99.24
3,23.7528,0.101428,3.59994,30.7169,1580,97.55,99.24
3,23.7528,0.101428,3.59994,30.7089,1581,97.59,99.24
3,23.8361,0.10588,3.60018,30.7089,1582,97.58,99.24
3,23.8361,0.10588,3.60018,30.6898,1583,97.64,99.24
3,23.9195,0.100374,3.60018,30.6898,1584,97.63,99.24
3,23.9195,0.100374,3.60018,30.6443,1585,97.67,99.24
3,24.0028,0.100371,3.60017,30.6443,1586,97.65,99.24
3,24.0028,0.100371,3.60017,30.7161,1587,97.69,99.24
3,24.0862,0.0928887,3.59991,30.7161,1588,97.73,99.24
3,24.0862,0.0928887,3.59991,30.6231,1589,97.76,99.24
3,24.1694,0.0985284,3.60001,30.6128,1590,97.71,99.24
3,24.2528,0.0957558,3.59998,30.6128,1591,97.76,99.24
3,24.2528,0.0957558,3.59998,30.6391,1592,97.80,99.24
3,24.3361,0.0967529,3.6,30.6162,1593,97.82,99.24
3,24.4194,0.0951264,3.60019,30.6162,1594,97.85,99.24
3,24.4194,0.0951264,3.60019,30.6171,1595,97.90,99.24
3,24.5028,0.0951299,3.60034,30.6029,1596,97.90,99.24
3,24.5861,0.0896688,3.60016,30.5514,1597,97.94,99.24
3,24.6694,0.0896497,3.60019,30.5424,1598,97.95,99.24
3,24.7527,0.0896645,3.60026,30.5929,1599,98.00,99.24
3,24.8361,0.0831353,3.59992,30.517,1600,98.07,99.24
3,24.9195,0.0831266,3.59981,30.5281,1601,98.06,99.24
3,25.0028,0.0896697,3.60004,30.521,1602,98.11,99.24
3,25.0861,0.0837491,3.60013,30.493,1603,98.16,99.24
3,25.1695,0.0837482,3.60022,30.514,1604,98.19,99.24
3,25.2527,0.077884,3.59996,30.4684,1605,98.25,99.24
3,25.3361,0.0778918,3.59987,30.4684,1606,98.26,99.24
3,25.3361,0.0778918,3.59987,30.4927,1607,98.30,99.24
3,25.4195,0.0778658,3.5998,30.4845,1608,98.32,99.24
3,25.5028,0.0778944,3.59982,30.4845,1609,98.36,99.24
3,25.5028,0.0778944,3.59982,30.4837,1610,98.40,99.24
3,25.5861,0.0835384,3.60016,30.4837,1611,98.40,99.24
